source,target,weight
7168,10364,1.0
7169,32,1.0
7169,822,1.0
7169,2138,1.0
7169,7237,1.0
7169,7476,1.0
7169,7883,1.0
7169,8028,1.0
7169,8247,1.0
7169,10608,1.0
7170,5450,1.0
7170,11770,1.0
7171,1781,1.0
7171,1933,1.0
7172,2484,1.0
7173,5720,1.0
7173,7644,1.0
7173,8313,1.0
7173,9575,1.0
7173,11031,1.0
7173,11200,1.0
7173,11296,1.0
7174,2311,1.0
7174,2374,1.0
7174,6519,1.0
7175,5644,1.0
7175,8567,1.0
7175,12017,1.0
7175,12056,1.0
7176,6040,1.0
7177,2432,1.0
7177,3501,1.0
7178,6077,1.0
7178,8268,1.0
7179,1960,1.0
7179,3284,1.0
7179,3796,1.0
7179,7675,1.0
7179,7783,1.0
7179,7997,1.0
7179,7999,1.0
7179,8236,1.0
7180,1794,1.0
7181,1218,1.0
7182,3993,1.0
7182,5426,1.0
7182,5810,1.0
7182,7532,1.0
7182,8031,1.0
7183,8176,1.0
7183,11102,1.0
7184,1585,1.0
7184,3667,1.0
7184,3952,1.0
7184,5965,1.0
7184,9333,1.0
7185,4037,1.0
7186,8168,1.0
7186,12053,1.0
7187,3097,1.0
7187,4567,1.0
7187,7447,1.0
7187,7693,1.0
7187,8779,1.0
7187,9755,1.0
7187,12061,1.0
7188,210,1.0
7188,467,1.0
7188,507,1.0
7188,1896,1.0
7188,8800,1.0
7188,11033,1.0
7188,11958,1.0
7189,2293,1.0
7189,4147,1.0
7189,10099,1.0
7190,1988,1.0
7190,6035,1.0
7190,7689,1.0
7190,10602,1.0
7191,2843,1.0
7191,3418,1.0
7191,5186,1.0
7192,2733,1.0
7192,7242,1.0
7192,7443,1.0
7193,5977,1.0
7193,10376,1.0
7194,599,1.0
7194,3296,1.0
7194,4887,1.0
7194,7551,1.0
7194,8323,1.0
7194,10487,1.0
7194,11960,1.0
7195,1810,1.0
7195,1922,1.0
7195,2138,1.0
7195,3536,1.0
7195,5899,1.0
7195,7737,1.0
7195,7915,1.0
7195,8028,1.0
7195,8254,1.0
7195,9378,1.0
7195,10673,1.0
7196,4043,1.0
7196,7239,1.0
7196,8270,1.0
7196,9373,1.0
7196,10260,1.0
7196,10307,1.0
7196,10561,1.0
7196,10890,1.0
7196,11914,1.0
7197,5005,1.0
7197,7039,1.0
7197,7310,1.0
7197,10138,1.0
7198,75,1.0
7198,79,1.0
7198,2707,1.0
7198,4306,1.0
7198,5635,1.0
7198,11763,1.0
7198,12052,1.0
7199,7441,1.0
7199,10786,1.0
7200,5867,1.0
7201,743,1.0
7201,3455,1.0
7201,4727,1.0
7201,5535,1.0
7201,9802,1.0
7201,10709,1.0
7201,11201,1.0
7201,11243,1.0
7201,11349,1.0
7201,11713,1.0
7202,2268,1.0
7202,3670,1.0
7202,7908,1.0
7203,7224,1.0
7204,85,1.0
7204,89,1.0
7204,6039,1.0
7205,192,1.0
7205,5942,1.0
7205,7145,1.0
7205,7785,1.0
7205,8031,1.0
7206,2381,1.0
7207,5765,1.0
7207,7904,1.0
7208,115,1.0
7208,2692,1.0
7208,5370,1.0
7208,7131,1.0
7208,7581,1.0
7208,7656,1.0
7208,8371,1.0
7208,11937,1.0
7209,6857,1.0
7210,7759,1.0
7211,4489,1.0
7211,7450,1.0
7211,7647,1.0
7212,6257,1.0
7212,7273,1.0
7212,7972,1.0
7213,1964,1.0
7213,4122,1.0
7213,4444,1.0
7213,5455,1.0
7213,5456,1.0
7213,5630,1.0
7213,7332,1.0
7213,10813,1.0
7213,10926,1.0
7214,1840,1.0
7214,2522,1.0
7214,7156,1.0
7214,9404,1.0
7214,10380,1.0
7215,2388,1.0
7215,2413,1.0
7215,3603,1.0
7215,3945,1.0
7215,5132,1.0
7215,7611,1.0
7215,8226,1.0
7215,8344,1.0
7216,4348,1.0
7216,4807,1.0
7216,7300,1.0
7216,7330,1.0
7216,7672,1.0
7216,9737,1.0
7217,572,1.0
7217,2726,1.0
7217,3389,1.0
7217,3392,1.0
7217,10461,1.0
7218,4358,1.0
7218,10881,1.0
7218,11163,1.0
7219,5949,1.0
7219,7309,1.0
7219,7464,1.0
7219,7737,1.0
7219,8069,1.0
7219,8205,1.0
7220,1539,1.0
7220,1860,1.0
7220,4012,1.0
7220,7226,1.0
7221,1551,1.0
7221,1561,1.0
7221,7223,1.0
7221,7361,1.0
7222,4249,1.0
7222,5932,1.0
7222,7229,1.0
7222,7436,1.0
7222,7792,1.0
7222,7882,1.0
7223,1551,1.0
7223,5790,1.0
7223,7221,1.0
7223,7224,1.0
7223,7248,1.0
7224,7203,1.0
7224,7223,1.0
7224,7225,1.0
7224,7295,1.0
7224,7362,1.0
7224,7958,1.0
7224,8309,1.0
7225,1594,1.0
7225,1646,1.0
7225,4841,1.0
7225,4854,1.0
7225,4855,1.0
7225,7224,1.0
7225,7227,1.0
7225,7362,1.0
7225,7365,1.0
7225,7753,1.0
7225,8080,1.0
7225,8305,1.0
7225,8309,1.0
7226,1539,1.0
7226,3390,1.0
7226,4012,1.0
7226,7220,1.0
7226,7250,1.0
7226,11509,1.0
7227,7225,1.0
7227,7228,1.0
7227,8082,1.0
7227,8307,1.0
7227,8308,1.0
7228,7227,1.0
7228,7364,1.0
7228,8300,1.0
7228,8309,1.0
7229,1448,1.0
7229,7222,1.0
7230,1884,1.0
7230,4032,1.0
7230,6591,1.0
7231,1901,1.0
7231,1920,1.0
7231,5832,1.0
7231,6008,1.0
7231,7162,1.0
7231,10803,1.0
7231,10816,1.0
7232,5945,1.0
7233,477,1.0
7233,3796,1.0
7233,4125,1.0
7233,7257,1.0
7233,7411,1.0
7233,7547,1.0
7233,7628,1.0
7233,7675,1.0
7233,7798,1.0
7233,7899,1.0
7233,10615,1.0
7234,1599,1.0
7234,3775,1.0
7234,8335,1.0
7234,8346,1.0
7234,8807,1.0
7235,4361,1.0
7235,6689,1.0
7235,7152,1.0
7235,7875,1.0
7235,10386,1.0
7236,3060,1.0
7236,4559,1.0
7237,822,1.0
7237,1778,1.0
7237,2083,1.0
7237,5530,1.0
7237,7169,1.0
7237,9990,1.0
7238,1633,1.0
7238,1920,1.0
7238,2132,1.0
7238,3082,1.0
7238,4309,1.0
7238,4424,1.0
7238,8320,1.0
7238,10537,1.0
7238,10628,1.0
7238,11488,1.0
7239,3872,1.0
7239,6269,1.0
7239,7196,1.0
7239,7459,1.0
7239,8680,1.0
7239,9373,1.0
7239,10258,1.0
7240,8170,1.0
7240,8425,1.0
7240,10529,1.0
7241,7249,1.0
7241,7754,1.0
7242,6698,1.0
7242,7192,1.0
7242,8346,1.0
7242,8386,1.0
7242,9343,1.0
7242,9617,1.0
7242,9737,1.0
7242,9775,1.0
7242,10535,1.0
7243,2009,1.0
7243,9834,1.0
7244,1650,1.0
7244,7245,1.0
7244,7958,1.0
7244,11365,1.0
7245,7244,1.0
7245,7250,1.0
7245,7882,1.0
7246,1454,1.0
7246,6060,1.0
7246,7247,1.0
7246,7249,1.0
7246,7290,1.0
7246,8008,1.0
7247,7246,1.0
7247,7365,1.0
7247,7753,1.0
7247,7819,1.0
7248,6068,1.0
7248,7223,1.0
7248,7249,1.0
7249,7241,1.0
7249,7246,1.0
7249,7248,1.0
7249,7290,1.0
7249,8011,1.0
7249,8082,1.0
7250,1511,1.0
7250,1651,1.0
7250,1680,1.0
7250,1711,1.0
7250,7226,1.0
7250,7245,1.0
7250,11365,1.0
7251,33,1.0
7251,2858,1.0
7252,4109,1.0
7252,4690,1.0
7252,7500,1.0
7252,7561,1.0
7252,7631,1.0
7252,7657,1.0
7252,8347,1.0
7253,2794,1.0
7253,2850,1.0
7253,4645,1.0
7253,4685,1.0
7253,5969,1.0
7253,10488,1.0
7254,1269,1.0
7254,2028,1.0
7254,4098,1.0
7254,6896,1.0
7254,8256,1.0
7255,1629,1.0
7255,4193,1.0
7255,7338,1.0
7255,7706,1.0
7255,7786,1.0
7255,7971,1.0
7255,8371,1.0
7255,9442,1.0
7256,1517,1.0
7256,1794,1.0
7256,2795,1.0
7256,6025,1.0
7256,6026,1.0
7256,7418,1.0
7256,8201,1.0
7256,8242,1.0
7256,8411,1.0
7256,9760,1.0
7257,1669,1.0
7257,1816,1.0
7257,3848,1.0
7257,4429,1.0
7257,7233,1.0
7257,7357,1.0
7258,6140,1.0
7258,9388,1.0
7258,9449,1.0
7258,10221,1.0
7258,11695,1.0
7259,2142,1.0
7259,4037,1.0
7259,5410,1.0
7259,7279,1.0
7259,7774,1.0
7259,7955,1.0
7260,1812,1.0
7260,2333,1.0
7260,7273,1.0
7260,7279,1.0
7260,7773,1.0
7260,9470,1.0
7260,9900,1.0
7260,10521,1.0
7260,10547,1.0
7261,5653,1.0
7261,7545,1.0
7262,4514,1.0
7262,7989,1.0
7262,10527,1.0
7262,10643,1.0
7263,1732,1.0
7264,5455,1.0
7264,5913,1.0
7264,6049,1.0
7264,8838,1.0
7265,10173,1.0
7266,3159,1.0
7267,2557,1.0
7267,5368,1.0
7267,8106,1.0
7268,1281,1.0
7268,3774,1.0
7268,4884,1.0
7268,7907,1.0
7268,8377,1.0
7269,4513,1.0
7269,6077,1.0
7269,7545,1.0
7269,9088,1.0
7270,2458,1.0
7270,4023,1.0
7270,7329,1.0
7270,7772,1.0
7270,8169,1.0
7270,8838,1.0
7270,9774,1.0
7271,4224,1.0
7271,4394,1.0
7271,4477,1.0
7271,5460,1.0
7271,5885,1.0
7271,7618,1.0
7271,8269,1.0
7271,9350,1.0
7271,10476,1.0
7271,11991,1.0
7272,2308,1.0
7272,6004,1.0
7272,7612,1.0
7272,7801,1.0
7272,7916,1.0
7272,8158,1.0
7272,9733,1.0
7272,9762,1.0
7273,1484,1.0
7273,1529,1.0
7273,4171,1.0
7273,5689,1.0
7273,7212,1.0
7273,7260,1.0
7273,7277,1.0
7273,7495,1.0
7273,7801,1.0
7273,7916,1.0
7273,8159,1.0
7274,445,1.0
7274,3703,1.0
7274,6517,1.0
7274,6686,1.0
7274,9750,1.0
7275,526,1.0
7275,2348,1.0
7275,6158,1.0
7275,7968,1.0
7275,8106,1.0
7275,8253,1.0
7276,1772,1.0
7276,6698,1.0
7276,8250,1.0
7276,8980,1.0
7276,9775,1.0
7276,9776,1.0
7276,9954,1.0
7276,10999,1.0
7277,1484,1.0
7277,1833,1.0
7277,7273,1.0
7277,7801,1.0
7277,8225,1.0
7278,8117,1.0
7278,9913,1.0
7278,10479,1.0
7278,11537,1.0
7279,2684,1.0
7279,4296,1.0
7279,5095,1.0
7279,7259,1.0
7279,7260,1.0
7279,7955,1.0
7279,8353,1.0
7279,9900,1.0
7280,590,1.0
7280,4267,1.0
7280,5316,1.0
7281,9380,1.0
7281,11601,1.0
7282,454,1.0
7282,870,1.0
7282,1675,1.0
7282,6853,1.0
7282,10049,1.0
7282,10466,1.0
7282,11888,1.0
7283,17,1.0
7283,2712,1.0
7283,3464,1.0
7283,7693,1.0
7283,8673,1.0
7284,7909,1.0
7285,1666,1.0
7285,4695,1.0
7285,5673,1.0
7285,7493,1.0
7285,8035,1.0
7285,11600,1.0
7285,11915,1.0
7285,12012,1.0
7286,2321,1.0
7286,2408,1.0
7286,5434,1.0
7286,5536,1.0
7286,7348,1.0
7286,8151,1.0
7286,9949,1.0
7287,3213,1.0
7287,3302,1.0
7287,5348,1.0
7287,7516,1.0
7287,7715,1.0
7287,11026,1.0
7287,12038,1.0
7288,1445,1.0
7288,1801,1.0
7288,5822,1.0
7289,11823,1.0
7290,7246,1.0
7290,7249,1.0
7290,7291,1.0
7290,7958,1.0
7290,8082,1.0
7290,8180,1.0
7291,689,1.0
7291,1455,1.0
7291,7290,1.0
7291,7479,1.0
7291,7753,1.0
7291,8076,1.0
7291,8307,1.0
7292,7293,1.0
7292,7960,1.0
7292,7963,1.0
7292,8080,1.0
7292,8306,1.0
7292,8307,1.0
7293,735,1.0
7293,5168,1.0
7293,7085,1.0
7293,7292,1.0
7293,7755,1.0
7293,7961,1.0
7293,7962,1.0
7293,8302,1.0
7293,8307,1.0
7293,8308,1.0
7294,117,1.0
7294,2213,1.0
7294,7465,1.0
7294,7530,1.0
7294,8289,1.0
7295,6058,1.0
7295,7224,1.0
7295,7959,1.0
7295,8015,1.0
7295,8179,1.0
7295,8302,1.0
7295,8308,1.0
7296,1478,1.0
7296,1546,1.0
7296,1703,1.0
7296,5452,1.0
7296,7152,1.0
7296,9503,1.0
7297,4437,1.0
7297,4658,1.0
7297,7031,1.0
7297,7519,1.0
7297,10801,1.0
7298,1817,1.0
7298,5919,1.0
7299,1443,1.0
7299,4632,1.0
7299,7986,1.0
7299,11723,1.0
7300,3268,1.0
7300,4348,1.0
7300,4681,1.0
7300,5918,1.0
7300,5973,1.0
7300,7216,1.0
7300,7316,1.0
7300,7798,1.0
7300,10791,1.0
7301,1893,1.0
7301,1967,1.0
7301,7350,1.0
7301,7976,1.0
7301,8325,1.0
7301,10169,1.0
7301,10928,1.0
7302,1659,1.0
7302,3599,1.0
7302,3823,1.0
7302,7663,1.0
7302,7977,1.0
7302,8380,1.0
7303,2425,1.0
7303,2488,1.0
7303,5169,1.0
7303,7305,1.0
7303,10814,1.0
7304,2425,1.0
7304,2488,1.0
7304,10814,1.0
7305,2357,1.0
7305,2722,1.0
7305,7303,1.0
7305,7465,1.0
7306,3284,1.0
7306,5627,1.0
7307,4441,1.0
7307,5261,1.0
7307,6031,1.0
7307,6079,1.0
7307,8209,1.0
7307,9353,1.0
7308,2435,1.0
7308,2744,1.0
7308,10385,1.0
7308,11750,1.0
7309,3423,1.0
7309,7219,1.0
7309,7322,1.0
7309,7622,1.0
7309,8277,1.0
7309,9818,1.0
7309,12027,1.0
7310,2204,1.0
7310,2379,1.0
7310,2513,1.0
7310,2627,1.0
7310,2783,1.0
7310,5005,1.0
7310,6035,1.0
7310,7039,1.0
7310,7197,1.0
7311,7024,1.0
7311,7852,1.0
7311,8352,1.0
7311,9835,1.0
7311,10808,1.0
7311,11350,1.0
7311,11687,1.0
7312,1052,1.0
7312,7142,1.0
7313,439,1.0
7313,4046,1.0
7313,7898,1.0
7313,9369,1.0
7313,9955,1.0
7314,7584,1.0
7314,9448,1.0
7315,276,1.0
7315,2133,1.0
7315,4540,1.0
7315,7341,1.0
7315,7719,1.0
7315,8363,1.0
7315,10408,1.0
7315,11850,1.0
7316,3797,1.0
7316,6003,1.0
7316,7300,1.0
7316,7604,1.0
7316,7994,1.0
7316,8046,1.0
7316,8119,1.0
7317,2472,1.0
7317,2877,1.0
7317,4312,1.0
7318,3124,1.0
7318,5672,1.0
7318,5891,1.0
7318,7339,1.0
7318,8806,1.0
7319,7,1.0
7319,71,1.0
7319,175,1.0
7319,4363,1.0
7319,4449,1.0
7319,5964,1.0
7319,7526,1.0
7319,7595,1.0
7319,7886,1.0
7319,8128,1.0
7319,9409,1.0
7319,10452,1.0
7320,1734,1.0
7320,4778,1.0
7320,7912,1.0
7320,8132,1.0
7321,6886,1.0
7322,2603,1.0
7322,3423,1.0
7322,5544,1.0
7322,7309,1.0
7322,11542,1.0
7323,1836,1.0
7323,1989,1.0
7323,5598,1.0
7323,7151,1.0
7323,7864,1.0
7323,10781,1.0
7324,1937,1.0
7324,5868,1.0
7325,6587,1.0
7325,6966,1.0
7326,4347,1.0
7326,8251,1.0
7327,4558,1.0
7327,7835,1.0
7327,10173,1.0
7327,10448,1.0
7328,2596,1.0
7328,2702,1.0
7328,2795,1.0
7328,5915,1.0
7328,7166,1.0
7328,7496,1.0
7328,8242,1.0
7328,8410,1.0
7329,1482,1.0
7329,2518,1.0
7329,5242,1.0
7329,6049,1.0
7329,7270,1.0
7329,7491,1.0
7329,7772,1.0
7329,7895,1.0
7329,7898,1.0
7329,7988,1.0
7330,3268,1.0
7330,3285,1.0
7330,4425,1.0
7330,4681,1.0
7330,5918,1.0
7330,7216,1.0
7330,7663,1.0
7331,4883,1.0
7331,5166,1.0
7331,5963,1.0
7331,5983,1.0
7331,7596,1.0
7331,7642,1.0
7331,7685,1.0
7331,7930,1.0
7331,8141,1.0
7331,10380,1.0
7331,10578,1.0
7331,10616,1.0
7332,1961,1.0
7332,2522,1.0
7332,4122,1.0
7332,4520,1.0
7332,7213,1.0
7332,7676,1.0
7333,8270,1.0
7334,5167,1.0
7334,5910,1.0
7335,477,1.0
7335,3284,1.0
7335,3796,1.0
7335,7675,1.0
7335,7997,1.0
7335,8236,1.0
7335,10435,1.0
7336,3599,1.0
7336,7344,1.0
7336,7678,1.0
7336,8380,1.0
7336,9737,1.0
7337,454,1.0
7337,975,1.0
7337,2207,1.0
7337,2309,1.0
7338,1459,1.0
7338,4368,1.0
7338,5602,1.0
7338,5989,1.0
7338,7255,1.0
7338,7786,1.0
7338,8137,1.0
7338,10995,1.0
7339,1719,1.0
7339,5672,1.0
7339,7318,1.0
7339,8806,1.0
7339,10560,1.0
7339,10812,1.0
7340,5680,1.0
7340,7420,1.0
7340,9444,1.0
7340,10745,1.0
7340,10862,1.0
7341,714,1.0
7341,4530,1.0
7341,7315,1.0
7341,7707,1.0
7341,7849,1.0
7341,8709,1.0
7341,9332,1.0
7342,2224,1.0
7342,3854,1.0
7342,4671,1.0
7342,7928,1.0
7343,3423,1.0
7343,6294,1.0
7343,8235,1.0
7343,10637,1.0
7344,7336,1.0
7344,7678,1.0
7345,7141,1.0
7345,7537,1.0
7345,8345,1.0
7345,8348,1.0
7345,9195,1.0
7345,11070,1.0
7346,177,1.0
7346,5303,1.0
7346,7898,1.0
7346,10107,1.0
7347,5279,1.0
7347,8201,1.0
7348,752,1.0
7348,5057,1.0
7348,7004,1.0
7348,7286,1.0
7348,8168,1.0
7348,8847,1.0
7349,3320,1.0
7349,4009,1.0
7349,5478,1.0
7349,6291,1.0
7349,7690,1.0
7349,9144,1.0
7350,283,1.0
7350,1439,1.0
7350,7301,1.0
7350,7669,1.0
7350,7976,1.0
7351,2499,1.0
7352,178,1.0
7352,2047,1.0
7352,2797,1.0
7353,1867,1.0
7353,3693,1.0
7353,7748,1.0
7353,10029,1.0
7354,4640,1.0
7354,5375,1.0
7354,7773,1.0
7354,10547,1.0
7354,10614,1.0
7355,4778,1.0
7355,7912,1.0
7355,8026,1.0
7355,8245,1.0
7355,10650,1.0
7356,601,1.0
7356,2762,1.0
7356,8054,1.0
7356,8810,1.0
7356,9538,1.0
7356,11188,1.0
7357,1758,1.0
7357,3208,1.0
7357,5904,1.0
7357,6002,1.0
7357,6007,1.0
7357,7257,1.0
7357,9378,1.0
7358,1564,1.0
7358,2178,1.0
7358,3235,1.0
7358,6490,1.0
7358,7137,1.0
7358,10561,1.0
7359,7686,1.0
7360,1593,1.0
7360,1720,1.0
7360,5547,1.0
7360,7361,1.0
7360,7362,1.0
7360,7364,1.0
7360,8074,1.0
7360,8076,1.0
7361,1561,1.0
7361,7221,1.0
7361,7360,1.0
7361,7363,1.0
7362,6985,1.0
7362,7224,1.0
7362,7225,1.0
7362,7360,1.0
7363,1539,1.0
7363,1860,1.0
7363,7361,1.0
7363,8074,1.0
7363,8076,1.0
7364,1708,1.0
7364,7228,1.0
7364,7360,1.0
7364,8076,1.0
7364,8304,1.0
7364,8305,1.0
7364,8309,1.0
7364,11823,1.0
7365,7225,1.0
7365,7247,1.0
7366,8020,1.0
7367,8816,1.0
7367,11165,1.0
7368,7632,1.0
7369,3957,1.0
7369,6285,1.0
7369,7158,1.0
7369,8173,1.0
7369,9026,1.0
7369,9289,1.0
7369,11106,1.0
7370,6824,1.0
7370,6893,1.0
7370,9605,1.0
7371,1493,1.0
7371,1630,1.0
7371,1790,1.0
7371,3309,1.0
7371,7896,1.0
7371,11804,1.0
7372,2189,1.0
7372,5744,1.0
7372,5937,1.0
7372,7385,1.0
7372,7740,1.0
7372,7861,1.0
7373,599,1.0
7373,3035,1.0
7373,3835,1.0
7373,4271,1.0
7373,6353,1.0
7373,9060,1.0
7373,10487,1.0
7374,7375,1.0
7374,7378,1.0
7374,7379,1.0
7374,8390,1.0
7374,8392,1.0
7374,11835,1.0
7375,7374,1.0
7375,7376,1.0
7375,7378,1.0
7375,8316,1.0
7376,7375,1.0
7376,7378,1.0
7376,7379,1.0
7376,7479,1.0
7376,7497,1.0
7376,7744,1.0
7376,8392,1.0
7377,6057,1.0
7377,7378,1.0
7377,7381,1.0
7377,7624,1.0
7377,8388,1.0
7377,8389,1.0
7377,8394,1.0
7378,1499,1.0
7378,7374,1.0
7378,7375,1.0
7378,7376,1.0
7378,7377,1.0
7378,7379,1.0
7378,7381,1.0
7378,7479,1.0
7378,7486,1.0
7378,7497,1.0
7378,8009,1.0
7378,8390,1.0
7379,7374,1.0
7379,7376,1.0
7379,7378,1.0
7379,7625,1.0
7379,7744,1.0
7379,8376,1.0
7379,8388,1.0
7379,8390,1.0
7379,8396,1.0
7380,1732,1.0
7380,7898,1.0
7381,1499,1.0
7381,7377,1.0
7381,7378,1.0
7381,7624,1.0
7381,8389,1.0
7381,8390,1.0
7381,8393,1.0
7382,407,1.0
7382,648,1.0
7382,4545,1.0
7382,9526,1.0
7383,7437,1.0
7383,7881,1.0
7383,8185,1.0
7383,8263,1.0
7383,8264,1.0
7383,8369,1.0
7383,9575,1.0
7383,10543,1.0
7384,8057,1.0
7384,11191,1.0
7385,1818,1.0
7385,2138,1.0
7385,2189,1.0
7385,7372,1.0
7385,7737,1.0
7386,1548,1.0
7386,9890,1.0
7386,11773,1.0
7386,11908,1.0
7387,148,1.0
7387,2321,1.0
7387,4352,1.0
7387,4381,1.0
7387,7711,1.0
7388,1972,1.0
7388,4154,1.0
7388,4453,1.0
7388,7647,1.0
7388,7809,1.0
7388,8276,1.0
7388,11109,1.0
7389,1632,1.0
7390,12055,1.0
7391,533,1.0
7391,10602,1.0
7392,1605,1.0
7392,1853,1.0
7392,5712,1.0
7392,6154,1.0
7392,8016,1.0
7393,8606,1.0
7394,5604,1.0
7394,9818,1.0
7395,1820,1.0
7395,2198,1.0
7395,8175,1.0
7395,8208,1.0
7395,8295,1.0
7395,11327,1.0
7396,2302,1.0
7396,2554,1.0
7396,10568,1.0
7397,1829,1.0
7397,1844,1.0
7397,2302,1.0
7397,8107,1.0
7397,8481,1.0
7398,1495,1.0
7398,1625,1.0
7398,1733,1.0
7398,4534,1.0
7399,3160,1.0
7400,1990,1.0
7400,6086,1.0
7401,428,1.0
7401,1609,1.0
7401,3531,1.0
7401,7884,1.0
7402,928,1.0
7402,7133,1.0
7402,8280,1.0
7402,8973,1.0
7403,118,1.0
7403,7859,1.0
7403,8288,1.0
7403,8425,1.0
7403,8447,1.0
7403,10632,1.0
7404,4376,1.0
7404,5598,1.0
7404,5992,1.0
7404,9454,1.0
7405,1580,1.0
7405,3157,1.0
7405,3181,1.0
7406,1486,1.0
7406,4193,1.0
7406,4632,1.0
7406,7719,1.0
7406,7906,1.0
7406,7910,1.0
7406,8104,1.0
7406,8221,1.0
7406,8363,1.0
7406,10955,1.0
7406,12000,1.0
7407,6777,1.0
7408,5406,1.0
7408,10605,1.0
7409,8879,1.0
7409,10968,1.0
7410,7915,1.0
7411,7233,1.0
7411,7547,1.0
7411,7628,1.0
7411,11394,1.0
7412,15,1.0
7412,159,1.0
7412,2681,1.0
7412,10521,1.0
7412,11934,1.0
7413,173,1.0
7413,1628,1.0
7413,2918,1.0
7413,3684,1.0
7413,4670,1.0
7413,8428,1.0
7413,10168,1.0
7413,10303,1.0
7413,10669,1.0
7413,11497,1.0
7414,3228,1.0
7415,939,1.0
7416,595,1.0
7416,3955,1.0
7416,4173,1.0
7416,4689,1.0
7416,7662,1.0
7416,9879,1.0
7417,33,1.0
7417,2012,1.0
7417,4411,1.0
7417,8946,1.0
7417,9596,1.0
7417,11801,1.0
7418,6025,1.0
7418,7256,1.0
7419,4072,1.0
7419,7450,1.0
7419,8185,1.0
7419,8966,1.0
7419,9017,1.0
7420,4540,1.0
7420,7340,1.0
7420,8350,1.0
7420,10828,1.0
7421,2858,1.0
7421,6672,1.0
7422,2300,1.0
7422,2827,1.0
7423,2636,1.0
7423,11399,1.0
7424,10674,1.0
7424,10951,1.0
7425,706,1.0
7425,10140,1.0
7426,589,1.0
7427,4513,1.0
7427,10642,1.0
7428,2129,1.0
7428,11016,1.0
7429,8506,1.0
7429,10276,1.0
7430,5920,1.0
7430,8462,1.0
7431,8336,1.0
7432,362,1.0
7432,863,1.0
7432,6436,1.0
7433,4301,1.0
7434,1684,1.0
7434,2155,1.0
7434,10794,1.0
7434,11519,1.0
7435,2969,1.0
7435,3200,1.0
7435,7485,1.0
7435,11105,1.0
7436,1926,1.0
7436,7222,1.0
7436,7481,1.0
7436,10373,1.0
7436,11686,1.0
7437,4368,1.0
7437,6034,1.0
7437,7383,1.0
7437,8251,1.0
7437,10945,1.0
7438,1512,1.0
7438,1874,1.0
7438,2487,1.0
7438,7493,1.0
7438,8519,1.0
7438,10193,1.0
7438,10209,1.0
7438,10833,1.0
7439,4512,1.0
7439,7460,1.0
7440,8687,1.0
7441,1678,1.0
7441,1707,1.0
7441,4212,1.0
7441,5414,1.0
7441,7199,1.0
7441,7533,1.0
7441,8679,1.0
7441,11498,1.0
7441,11805,1.0
7442,10925,1.0
7443,7192,1.0
7444,2252,1.0
7444,4350,1.0
7445,7676,1.0
7446,8001,1.0
7447,2427,1.0
7447,4361,1.0
7447,6689,1.0
7447,7187,1.0
7447,7693,1.0
7447,8227,1.0
7447,12061,1.0
7448,1173,1.0
7448,1247,1.0
7448,4943,1.0
7448,10587,1.0
7449,1430,1.0
7449,1587,1.0
7449,7719,1.0
7449,8296,1.0
7450,3073,1.0
7450,5902,1.0
7450,7211,1.0
7450,7419,1.0
7450,8185,1.0
7450,8966,1.0
7450,11423,1.0
7451,147,1.0
7451,7131,1.0
7451,7809,1.0
7451,8090,1.0
7451,8104,1.0
7451,10759,1.0
7451,10955,1.0
7452,2192,1.0
7452,3185,1.0
7452,4717,1.0
7452,7000,1.0
7452,8475,1.0
7453,8220,1.0
7453,8645,1.0
7454,2019,1.0
7454,4361,1.0
7454,4504,1.0
7454,7162,1.0
7454,10838,1.0
7454,11702,1.0
7455,70,1.0
7455,5803,1.0
7455,7013,1.0
7455,7458,1.0
7456,43,1.0
7456,151,1.0
7456,1885,1.0
7456,2707,1.0
7456,3229,1.0
7456,8064,1.0
7456,9483,1.0
7456,9758,1.0
7457,1996,1.0
7457,7686,1.0
7457,10183,1.0
7457,10240,1.0
7457,10540,1.0
7458,5803,1.0
7458,7455,1.0
7458,7463,1.0
7458,7468,1.0
7458,8214,1.0
7458,8268,1.0
7459,3272,1.0
7459,7239,1.0
7459,7827,1.0
7460,7439,1.0
7460,9974,1.0
7461,1457,1.0
7461,1994,1.0
7461,7687,1.0
7461,10129,1.0
7461,10340,1.0
7462,1874,1.0
7462,11344,1.0
7462,11662,1.0
7463,2171,1.0
7463,7458,1.0
7464,30,1.0
7464,5646,1.0
7464,5765,1.0
7464,5950,1.0
7464,6494,1.0
7464,7219,1.0
7464,7622,1.0
7464,8205,1.0
7464,10068,1.0
7464,10673,1.0
7465,258,1.0
7465,676,1.0
7465,2054,1.0
7465,2400,1.0
7465,2762,1.0
7465,5193,1.0
7465,7294,1.0
7465,7305,1.0
7465,7643,1.0
7465,8289,1.0
7466,3456,1.0
7466,5943,1.0
7466,5945,1.0
7466,10208,1.0
7467,231,1.0
7467,4123,1.0
7467,4386,1.0
7467,4666,1.0
7467,6587,1.0
7467,7870,1.0
7467,11728,1.0
7468,305,1.0
7468,2686,1.0
7468,7458,1.0
7469,5178,1.0
7469,7026,1.0
7470,158,1.0
7470,1493,1.0
7470,11804,1.0
7471,2295,1.0
7471,3348,1.0
7471,5247,1.0
7472,2666,1.0
7472,2795,1.0
7472,3085,1.0
7472,6026,1.0
7472,9760,1.0
7472,10919,1.0
7473,8588,1.0
