Wealth.index,Type.of.place.of.residence,Frequency.eats.fish,Frequency.eats.chicken.or.meat,Has.refrigerator,id
1,1,2,0,0,10257
3,0,2,2,0,10258
3,0,2,1,0,10259
3,0,2,2,0,10260
4,0,2,2,1,10261
2,1,2,1,0,10262
2,1,2,2,0,10263
1,0,1,2,0,10264
0,1,1,1,0,10265
0,1,0,2,0,10266
1,0,2,2,0,10267
3,1,2,1,0,10268
3,1,2,2,0,10269
2,1,2,2,0,10270
0,0,2,1,0,10271
0,0,1,2,0,10272
2,0,3,2,0,10273
3,0,2,1,1,10274
3,0,2,1,0,10275
2,1,2,2,0,10276
1,1,2,0,0,10277
2,1,3,2,0,10278
3,1,2,1,0,10279
4,0,2,2,1,10280
1,1,2,2,0,10281
3,1,2,2,0,10282
2,1,2,1,0,10283
3,1,2,2,0,10284
0,1,2,1,0,10285
2,1,2,1,0,10286
2,1,2,2,0,10287
1,1,1,1,0,10288
0,1,0,0,0,10289
0,1,2,1,0,10290
4,0,2,2,1,10291
3,0,2,2,0,10292
2,0,2,1,0,10293
3,0,2,1,0,10294
1,1,2,2,0,10295
1,1,2,1,0,10296
1,1,2,2,0,10297
1,1,3,2,0,10298
3,0,2,2,0,10299
0,1,2,2,0,10300
0,1,2,0,0,10301
4,0,2,2,1,10302
1,1,2,2,0,10303
3,1,3,2,0,10304
2,0,2,1,0,10305
3,0,3,1,1,10306
0,0,1,1,0,10307
2,1,1,1,0,10308
4,0,3,2,1,10309
1,1,2,1,0,10310
2,1,2,1,0,10311
4,1,2,2,1,10312
1,1,2,1,0,10313
2,0,2,1,0,10314
0,1,2,2,0,10315
1,1,2,2,0,10316
2,1,3,2,0,10317
3,0,2,1,0,10318
3,1,3,1,0,10319
0,1,2,1,0,10320
1,1,2,2,0,10321
0,1,1,1,0,10322
0,1,2,1,0,10323
4,0,3,2,1,10324
4,1,2,2,1,10325
2,1,3,3,0,10326
2,1,2,1,0,10327
2,0,2,2,0,10328
1,0,2,2,0,10329
2,1,2,1,0,10330
0,1,2,1,0,10331
0,0,3,2,0,10332
4,0,1,1,1,10333
1,1,2,2,0,10334
3,1,1,2,0,10335
4,0,3,3,1,10336
4,0,3,2,1,10337
3,0,2,2,1,10338
3,1,3,1,1,10339
0,1,3,2,0,10340
1,1,2,1,0,10341
2,1,2,1,0,10342
1,1,2,1,0,10343
1,1,2,1,0,10344
1,1,2,1,0,10345
0,1,2,1,0,10346
2,1,2,0,0,10347
0,1,2,1,0,10348
0,1,2,1,0,10349
3,0,3,1,0,10350
1,1,1,1,0,10351
1,1,1,1,0,10352
0,1,2,2,0,10353
2,1,2,2,0,10354
0,1,2,1,0,10355
1,1,2,1,0,10356
4,0,3,2,1,10357
1,0,3,2,0,10358
1,1,2,1,0,10359
0,1,2,1,0,10360
0,1,2,1,0,10361
0,1,3,1,0,10362
2,1,3,1,0,10363
3,0,2,2,1,10364
1,1,2,1,0,10365
3,0,3,2,1,10366
3,0,2,1,0,10367
3,1,2,2,1,10368
2,1,3,2,0,10369
3,0,2,1,1,10370
4,0,3,2,1,10371
3,0,2,2,1,10372
2,1,2,2,0,10373
3,1,3,2,0,10374
2,0,2,1,0,10375
3,0,3,2,0,10376
4,0,2,2,1,10377
3,0,2,2,0,10378
0,0,1,1,0,10379
2,0,3,2,0,10380
4,0,2,2,1,10381
3,1,2,2,1,10382
1,1,3,1,0,10383
0,0,1,1,0,10384
3,1,3,2,1,10385
3,0,3,2,0,10386
4,0,2,2,1,10387
3,0,2,1,1,10388
3,0,3,0,0,10389
0,1,2,1,0,10390
0,1,2,1,0,10391
3,0,2,2,0,10392
4,0,2,2,1,10393
1,1,2,1,0,10394
3,0,2,2,1,10395
2,1,2,2,0,10396
3,0,2,2,0,10397
2,1,2,2,0,10398
1,1,2,2,0,10399
4,0,2,2,1,10400
3,0,3,2,1,10401
3,0,2,2,1,10402
4,0,2,2,1,10403
2,0,2,2,0,10404
0,1,3,1,0,10405
3,1,2,2,1,10406
4,0,2,1,1,10407
2,1,2,1,0,10408
2,0,2,2,0,10409
3,1,2,2,0,10410
1,1,2,2,0,10411
3,1,2,1,1,10412
0,1,2,1,0,10413
1,1,2,1,0,10414
1,1,3,2,0,10415
4,0,2,1,1,10416
3,1,2,2,1,10417
2,1,2,2,0,10418
2,1,2,1,0,10419
2,1,2,2,0,10420
2,1,2,1,1,10421
4,0,2,2,1,10422
1,1,2,2,0,10423
3,1,2,2,0,10424
1,1,2,2,0,10425
3,1,1,1,0,10426
2,1,2,2,0,10427
3,1,3,2,1,10428
1,1,2,0,0,10429
0,1,2,2,0,10430
3,1,2,2,0,10431
0,1,2,0,0,10432
0,1,2,2,0,10433
3,0,2,1,0,10434
3,0,2,2,0,10435
3,1,2,2,1,10436
0,1,1,1,0,10437
0,1,2,2,0,10438
1,1,2,2,0,10439
3,1,3,1,0,10440
2,1,2,2,0,10441
0,1,3,1,0,10442
1,1,3,1,0,10443
3,1,2,1,0,10444
0,1,3,1,0,10445
4,0,2,2,1,10446
3,1,1,1,0,10447
4,0,3,2,1,10448
2,0,2,2,0,10449
1,1,2,2,1,10450
1,1,2,1,0,10451
4,0,1,2,1,10452
2,1,1,2,0,10453
2,1,1,2,0,10454
2,1,1,1,0,10455
1,1,1,2,0,10456
3,1,2,1,1,10457
3,1,1,1,1,10458
2,0,1,1,0,10459
2,0,1,1,0,10460
2,1,0,0,0,10461
4,1,2,2,1,10462
2,1,1,1,0,10463
4,0,1,2,1,10464
0,0,1,2,0,10465
3,1,0,0,1,10466
3,0,1,2,0,10467
3,0,1,2,0,10468
4,0,1,2,1,10469
2,1,1,2,0,10470
2,1,2,2,0,10471
0,1,1,1,0,10472
3,0,0,1,0,10473
3,1,2,2,1,10474
4,0,2,2,1,10475
4,0,2,2,1,10476
4,0,2,2,1,10477
3,0,2,2,1,10478
3,0,2,2,1,10479
2,0,1,1,0,10480
4,0,2,1,1,10481
3,0,0,3,0,10482
1,1,1,2,0,10483
3,1,1,2,1,10484
3,0,2,2,0,10485
4,0,2,2,1,10486
4,0,0,2,1,10487
3,0,2,2,1,10488
3,0,2,2,0,10489
3,1,2,2,1,10490
4,0,2,2,1,10491
1,1,0,2,0,10492
2,1,2,1,0,10493
2,1,2,1,0,10494
2,1,1,0,0,10495
1,1,1,2,0,10496
1,1,1,2,0,10497
3,0,1,2,0,10498
3,1,1,2,1,10499
3,1,1,2,1,10500
2,1,1,2,0,10501
4,0,1,1,1,10502
2,1,2,2,0,10503
3,0,2,2,1,10504
4,0,2,1,1,10505
3,0,2,2,1,10506
4,0,2,2,1,10507
2,0,1,1,0,10508
2,1,0,1,0,10509
2,1,0,0,0,10510
4,1,0,0,1,10511
3,1,1,1,1,10512
4,0,1,1,1,10513
1,1,1,2,0,10514
2,1,0,2,0,10515
2,1,0,2,0,10516
4,0,1,1,1,10517
4,0,1,1,1,10518
3,0,2,2,0,10519
3,0,2,2,1,10520
4,0,1,2,1,10521
4,0,2,2,1,10522
2,0,2,2,1,10523
2,1,1,1,0,10524
4,0,1,2,1,10525
4,0,1,2,1,10526
3,1,0,2,0,10527
2,1,1,2,0,10528
2,1,2,2,0,10529
3,1,1,2,0,10530
3,0,1,2,0,10531
4,0,1,2,1,10532
1,1,1,1,0,10533
3,0,1,2,0,10534
3,1,2,2,1,10535
3,0,2,2,1,10536
2,0,1,2,0,10537
3,0,2,2,0,10538
3,1,2,2,0,10539
2,0,2,2,0,10540
3,0,1,2,0,10541
2,1,1,1,0,10542
3,1,1,1,0,10543
3,0,1,2,0,10544
3,1,1,1,1,10545
4,0,1,1,0,10546
4,0,2,2,1,10547
4,0,1,1,1,10548
4,0,1,1,1,10549
2,1,0,0,0,10550
3,1,1,2,1,10551
3,1,2,1,0,10552
4,1,1,2,1,10553
2,0,1,1,0,10554
3,1,0,0,0,10555
3,1,2,1,0,10556
3,1,1,2,0,10557
3,0,1,2,0,10558
0,1,0,2,0,10559
2,1,1,1,0,10560
1,1,1,1,0,10561
4,0,1,1,1,10562
1,0,1,2,0,10563
4,0,2,2,0,10564
4,0,1,1,1,10565
4,0,2,3,1,10566
4,0,0,0,1,10567
2,0,1,2,0,10568
2,0,1,2,0,10569
4,0,0,0,1,10570
3,0,0,1,0,10571
4,0,2,2,1,10572
3,0,0,2,0,10573
3,1,2,1,0,10574
3,0,1,1,0,10575
3,1,1,1,0,10576
4,0,1,2,1,10577
2,0,1,2,0,10578
3,0,1,1,1,10579
3,0,1,1,0,10580
1,1,1,1,0,10581
1,1,2,1,0,10582
4,0,1,2,1,10583
4,0,0,0,1,10584
4,0,2,2,1,10585
2,1,2,2,0,10586
2,0,2,2,0,10587
2,1,1,1,0,10588
1,1,1,2,0,10589
0,1,1,2,0,10590
4,0,1,1,1,10591
0,1,1,1,0,10592
1,1,1,1,0,10593
3,1,2,2,1,10594
0,1,2,2,0,10595
0,1,2,2,0,10596
2,1,2,2,0,10597
2,1,0,2,0,10598
3,0,0,1,1,10599
3,1,0,1,0,10600
3,1,1,2,0,10601
3,1,2,2,1,10602
1,0,2,2,0,10603
2,0,1,1,0,10604
1,0,2,1,0,10605
3,0,1,1,1,10606
4,0,0,0,1,10607
4,0,2,1,0,10608
2,1,1,1,0,10609
3,0,0,2,0,10610
2,1,2,0,0,10611
3,1,2,2,0,10612
4,0,1,1,1,10613
4,0,2,2,1,10614
4,0,0,2,0,10615
2,0,2,2,0,10616
2,1,0,0,0,10617
2,1,1,1,0,10618
4,0,1,2,1,10619
4,0,0,0,0,10620
3,0,1,1,0,10621
2,1,1,0,0,10622
3,0,1,2,0,10623
3,1,0,0,1,10624
2,1,1,2,0,10625
4,0,0,0,1,10626
4,0,2,2,1,10627
2,0,1,2,0,10628
3,0,0,2,0,10629
3,0,1,2,0,10630
2,1,1,2,0,10631
3,1,2,2,0,10632
3,1,2,2,1,10633
3,1,1,2,1,10634
2,1,1,2,1,10635
3,1,2,2,1,10636
3,1,0,1,1,10637
4,0,2,2,0,10638
2,1,1,1,0,10639
4,0,2,2,1,10640
3,0,1,1,1,10641
3,0,1,1,0,10642
2,1,1,1,0,10643
4,0,1,2,1,10644
4,0,2,2,1,10645
2,1,1,1,0,10646
3,0,1,2,0,10647
3,1,1,2,0,10648
2,1,1,1,0,10649
2,0,2,2,0,10650
3,0,2,1,1,10651
3,0,2,2,0,10652
4,0,2,2,1,10653
1,1,2,2,0,10654
2,1,2,2,0,10655
2,1,2,2,0,10656
1,0,2,1,0,10657
2,1,2,1,0,10658
3,1,2,1,1,10659
2,1,3,1,0,10660
3,0,2,2,0,10661
1,1,2,2,0,10662
0,0,2,1,0,10663
2,0,2,1,0,10664
3,1,2,1,1,10665
2,1,2,1,0,10666
3,0,2,1,0,10667
3,1,1,2,1,10668
1,1,2,2,0,10669
2,1,2,2,0,10670
3,0,1,2,0,10671
4,0,1,2,1,10672
3,0,2,2,0,10673
2,1,2,1,0,10674
3,1,1,0,0,10675
0,1,2,1,0,10676
4,0,2,2,0,10677
1,1,1,1,0,10678
2,0,2,2,0,10679
3,0,2,2,1,10680
2,0,3,2,0,10681
4,0,2,1,1,10682
2,1,2,2,0,10683
2,0,3,1,0,10684
3,0,2,2,0,10685
1,1,2,2,0,10686
2,1,2,2,0,10687
3,1,2,2,1,10688
1,1,3,2,0,10689
2,1,2,0,0,10690
2,1,2,2,0,10691
1,1,2,1,0,10692
1,1,1,1,0,10693
2,1,2,2,0,10694
1,1,2,2,0,10695
2,1,2,2,0,10696
2,1,2,1,0,10697
1,1,1,1,0,10698
3,1,0,0,0,10699
1,1,1,3,0,10700
3,0,2,2,1,10701
3,1,2,2,0,10702
3,1,2,1,0,10703
3,0,3,2,1,10704
2,0,1,2,0,10705
3,1,1,1,1,10706
2,1,2,2,0,10707
0,1,1,1,0,10708
0,1,3,1,0,10709
1,1,2,1,0,10710
3,1,2,1,0,10711
1,1,2,2,0,10712
2,1,3,1,0,10713
0,1,2,1,0,10714
4,0,2,2,1,10715
1,1,2,2,0,10716
3,0,2,1,1,10717
3,0,1,1,0,10718
1,1,2,1,0,10719
0,1,2,1,0,10720
2,1,2,2,0,10721
2,1,2,2,0,10722
3,1,1,1,0,10723
3,1,1,1,0,10724
1,1,2,2,0,10725
3,0,2,0,0,10726
1,1,2,2,0,10727
1,1,2,2,0,10728
3,0,3,2,0,10729
3,1,3,2,0,10730
4,0,2,1,1,10731
4,0,2,2,1,10732
2,1,2,2,1,10733
4,1,2,2,1,10734
2,1,2,1,0,10735
3,0,3,1,1,10736
2,0,2,1,0,10737
4,1,2,2,1,10738
4,1,0,0,1,10739
1,1,1,1,0,10740
2,1,2,2,1,10741
0,1,1,1,0,10742
3,1,1,1,0,10743
2,1,2,2,0,10744
3,1,2,2,0,10745
4,0,0,0,1,10746
4,0,2,2,1,10747
4,0,2,2,1,10748
3,0,2,2,0,10749
4,0,2,2,1,10750
4,0,2,2,1,10751
2,1,2,2,0,10752
3,1,2,2,1,10753
4,1,2,2,1,10754
3,0,1,3,0,10755
2,1,2,0,0,10756
4,0,2,2,0,10757
4,0,3,0,1,10758
2,1,2,2,0,10759
3,0,3,2,1,10760
4,0,3,2,1,10761
3,1,2,2,0,10762
3,1,1,1,0,10763
2,1,2,0,0,10764
3,1,2,1,0,10765
2,1,2,2,0,10766
2,0,1,1,0,10767
4,0,2,2,1,10768
3,0,2,1,0,10769
2,1,2,2,0,10770
2,1,2,1,0,10771
1,1,2,1,0,10772
2,0,2,2,0,10773
3,0,3,1,1,10774
3,0,3,1,0,10775
2,0,1,1,0,10776
2,1,2,2,0,10777
3,0,0,0,0,10778
1,0,2,1,0,10779
0,1,2,1,0,10780
3,1,3,2,1,10781
1,1,2,1,0,10782
3,1,2,2,1,10783
1,1,2,0,0,10784
1,1,2,2,0,10785
3,1,2,1,0,10786
1,1,2,1,0,10787
4,0,2,2,1,10788
1,1,2,1,0,10789
1,1,2,1,0,10790
3,0,2,2,0,10791
4,1,3,3,1,10792
4,1,3,2,1,10793
2,1,2,2,0,10794
2,1,2,2,0,10795
4,1,1,1,1,10796
0,1,2,2,0,10797
1,1,2,1,0,10798
1,1,2,1,0,10799
3,1,1,1,0,10800
4,1,2,2,0,10801
1,1,2,1,0,10802
3,0,2,1,0,10803
4,0,2,2,1,10804
3,1,2,1,0,10805
4,1,2,2,1,10806
2,1,2,2,0,10807
1,1,1,2,0,10808
2,1,2,2,0,10809
2,1,2,2,0,10810
1,1,2,3,0,10811
2,1,1,1,0,10812
2,0,2,2,0,10813
4,1,2,1,1,10814
2,1,2,1,0,10815
3,0,1,1,0,10816
3,1,3,1,1,10817
4,1,3,3,1,10818
3,1,3,2,1,10819
1,1,3,2,0,10820
1,1,3,2,0,10821
0,1,2,1,0,10822
3,1,3,1,0,10823
3,1,2,1,0,10824
1,1,2,2,0,10825
1,1,2,1,0,10826
2,1,3,2,0,10827
3,1,2,2,0,10828
3,1,2,2,0,10829
2,1,2,2,0,10830
1,0,2,2,0,10831
4,0,2,2,1,10832
3,1,2,0,0,10833
3,0,2,1,0,10834
2,1,2,1,0,10835
1,0,2,1,0,10836
2,0,2,2,0,10837
2,0,2,1,0,10838
3,0,3,2,0,10839
3,0,2,1,1,10840
3,0,2,1,1,10841
1,1,2,2,0,10842
4,1,2,2,0,10843
1,1,1,1,0,10844
2,1,2,2,1,10845
1,1,1,1,0,10846
1,1,2,2,0,10847
2,1,2,2,0,10848
3,1,2,0,0,10849
1,1,1,1,0,10850
4,0,2,3,1,10851
0,1,2,1,0,10852
1,1,2,2,0,10853
0,1,3,2,0,10854
3,1,3,0,0,10855
1,1,2,2,0,10856
0,1,2,1,0,10857
1,1,2,1,0,10858
4,0,3,2,0,10859
3,0,2,2,0,10860
2,1,1,0,0,10861
3,1,2,2,0,10862
4,1,2,2,0,10863
4,1,2,2,1,10864
4,1,2,3,1,10865
2,1,3,2,0,10866
2,1,2,1,0,10867
2,1,2,1,0,10868
4,0,1,1,1,10869
3,0,2,2,0,10870
2,1,2,1,0,10871
1,1,2,2,0,10872
4,0,3,2,1,10873
0,1,2,1,0,10874
4,0,2,2,1,10875
4,0,2,2,0,10876
2,1,2,1,0,10877
2,1,2,2,0,10878
2,1,2,2,0,10879
1,1,1,1,0,10880
1,1,2,2,0,10881
1,1,2,1,0,10882
0,1,1,1,0,10883
0,1,1,1,0,10884
2,1,2,2,0,10885
2,1,2,2,0,10886
3,0,1,1,1,10887
1,1,2,2,0,10888
3,0,2,2,0,10889
2,0,2,1,0,10890
3,0,2,1,1,10891
1,1,2,1,0,10892
3,1,2,2,0,10893
0,1,2,2,0,10894
0,1,1,1,0,10895
1,1,1,3,0,10896
1,1,3,1,0,10897
2,1,2,2,0,10898
2,1,2,1,0,10899
4,0,2,2,1,10900
2,1,2,2,0,10901
2,1,2,2,0,10902
2,1,2,1,0,10903
4,0,2,2,1,10904
3,0,3,2,1,10905
4,0,2,2,1,10906
4,0,3,3,1,10907
4,0,3,3,1,10908
1,1,2,1,0,10909
0,1,3,1,0,10910
0,1,2,1,0,10911
1,1,1,2,0,10912
2,1,2,1,0,10913
1,1,1,1,0,10914
2,1,3,2,0,10915
4,0,2,2,1,10916
1,1,2,1,0,10917
3,0,2,1,0,10918
4,0,2,2,1,10919
3,1,1,2,0,10920
1,1,3,2,0,10921
1,1,1,2,0,10922
1,1,2,2,0,10923
4,0,2,2,1,10924
4,0,2,1,1,10925
3,0,2,2,0,10926
2,1,2,2,0,10927
3,0,2,2,0,10928
3,0,2,2,1,10929
2,0,2,2,0,10930
1,0,0,0,0,10931
0,1,2,2,0,10932
0,1,1,1,0,10933
4,1,1,1,0,10934
2,1,2,1,0,10935
0,1,1,1,0,10936
2,1,0,0,0,10937
0,1,2,2,0,10938
2,1,1,0,0,10939
4,0,2,2,1,10940
4,0,1,0,1,10941
0,0,0,0,0,10942
0,0,1,1,0,10943
0,1,1,1,0,10944
1,1,1,1,0,10945
0,1,1,1,0,10946
1,1,1,1,0,10947
3,0,1,1,0,10948
3,0,1,1,0,10949
4,0,2,2,1,10950
2,1,1,0,0,10951
2,1,1,2,0,10952
3,1,2,2,0,10953
0,0,2,1,0,10954
2,0,2,2,0,10955
4,0,1,1,1,10956
3,1,1,1,0,10957
3,1,2,1,0,10958
3,1,1,1,0,10959
0,1,1,1,0,10960
2,1,1,1,0,10961
2,1,1,1,0,10962
1,1,1,1,0,10963
0,1,1,1,0,10964
1,1,1,1,0,10965
0,1,2,1,0,10966
1,1,1,1,0,10967
2,1,1,1,0,10968
3,1,1,1,1,10969
0,1,1,1,0,10970
0,1,2,0,0,10971
0,1,2,0,0,10972
0,1,0,0,0,10973
1,1,1,1,0,10974
0,1,0,0,0,10975
0,1,1,1,0,10976
0,1,0,0,0,10977
3,1,2,2,0,10978
3,1,1,1,1,10979
2,1,1,1,0,10980
3,0,1,1,0,10981
0,1,1,1,0,10982
0,1,1,1,0,10983
0,1,1,1,0,10984
2,1,0,0,0,10985
2,0,0,0,0,10986
0,1,0,0,0,10987
0,1,0,0,0,10988
0,1,0,0,0,10989
2,1,2,1,0,10990
2,1,2,2,0,10991
2,1,2,2,0,10992
0,1,1,1,0,10993
4,1,2,3,1,10994
2,1,1,1,0,10995
0,1,1,1,0,10996
4,1,1,1,0,10997
3,1,2,2,1,10998
2,0,1,1,0,10999
0,0,1,1,0,11000
0,1,1,1,0,11001
0,1,1,1,0,11002
1,1,1,1,0,11003
1,1,2,2,0,11004
0,1,1,0,0,11005
0,1,1,1,0,11006
0,1,1,1,0,11007
0,1,2,1,0,11008
3,1,1,0,0,11009
2,1,2,2,0,11010
1,1,2,2,0,11011
1,1,1,1,0,11012
0,1,1,1,0,11013
3,1,1,1,0,11014
4,0,2,2,1,11015
3,1,1,1,0,11016
3,0,1,1,0,11017
4,0,1,1,1,11018
0,1,1,1,0,11019
3,1,1,1,0,11020
4,0,3,3,1,11021
4,0,2,2,1,11022
2,0,2,2,0,11023
1,0,1,1,0,11024
3,1,2,1,0,11025
2,1,1,1,0,11026
0,1,1,2,0,11027
2,1,2,1,0,11028
2,1,0,0,0,11029
4,0,0,0,1,11030
1,1,1,1,0,11031
1,1,0,0,0,11032
1,1,1,1,0,11033
4,1,2,2,1,11034
3,1,1,1,0,11035
0,1,0,1,0,11036
3,0,0,0,0,11037
4,0,1,1,1,11038
1,1,2,2,0,11039
3,1,2,2,0,11040
1,1,2,2,0,11041
1,1,2,2,0,11042
1,1,2,2,0,11043
1,1,0,0,0,11044
1,1,2,1,0,11045
1,1,1,1,0,11046
4,1,1,1,0,11047
1,1,1,1,0,11048
3,0,0,0,0,11049
3,0,1,1,1,11050
0,1,1,1,0,11051
0,1,2,1,0,11052
1,1,0,0,0,11053
0,1,1,1,0,11054
0,1,0,0,0,11055
1,1,1,1,0,11056
2,1,0,0,0,11057
0,1,1,0,0,11058
0,1,1,0,0,11059
0,1,0,0,0,11060
2,1,1,1,0,11061
0,1,1,1,0,11062
0,0,1,1,0,11063
3,0,3,2,1,11064
0,0,2,2,0,11065
4,1,2,0,1,11066
1,1,0,0,0,11067
2,1,1,2,0,11068
1,1,2,2,0,11069
3,0,1,1,1,11070
1,1,1,1,0,11071
3,0,0,0,0,11072
2,1,1,1,0,11073
2,1,1,1,0,11074
2,1,1,1,0,11075
0,1,1,1,0,11076
3,1,1,1,1,11077
0,1,2,2,0,11078
3,1,1,1,0,11079
0,1,1,1,0,11080
0,1,1,1,0,11081
2,1,1,0,0,11082
1,1,1,1,0,11083
0,1,2,2,0,11084
3,1,0,0,0,11085
3,1,0,0,0,11086
0,1,1,1,0,11087
4,0,1,1,1,11088
4,0,1,1,1,11089
0,1,2,2,0,11090
3,1,2,2,0,11091
2,0,1,1,0,11092
0,1,1,1,0,11093
3,1,2,2,0,11094
1,1,2,2,0,11095
0,1,2,2,0,11096
1,1,1,0,0,11097
4,0,1,1,0,11098
1,1,0,0,0,11099
1,1,0,0,0,11100
0,1,2,2,0,11101
3,1,1,0,0,11102
0,1,1,1,0,11103
2,1,1,2,0,11104
1,1,2,2,0,11105
4,0,0,0,1,11106
2,1,2,2,0,11107
3,0,1,1,0,11108
2,1,1,1,0,11109
4,0,2,1,1,11110
0,1,2,2,0,11111
0,1,1,1,0,11112
2,1,1,1,0,11113
4,0,0,0,1,11114
1,0,1,1,0,11115
0,1,2,2,0,11116
0,1,1,1,0,11117
0,1,1,0,0,11118
2,1,0,0,0,11119
0,1,0,0,0,11120
0,1,1,1,0,11121
0,1,1,1,0,11122
0,1,2,1,0,11123
0,1,0,0,0,11124
0,1,2,1,0,11125
0,1,0,0,0,11126
1,1,0,0,0,11127
2,0,2,2,1,11128
0,1,1,1,0,11129
1,1,1,1,0,11130
4,0,1,1,1,11131
4,0,0,0,1,11132
3,0,1,1,1,11133
3,0,0,0,1,11134
4,0,0,0,1,11135
4,0,3,3,1,11136
3,0,2,2,0,11137
3,1,0,0,0,11138
1,1,1,1,0,11139
1,1,1,1,0,11140
0,1,0,0,0,11141
2,1,2,2,0,11142
2,1,0,0,0,11143
0,1,2,2,0,11144
3,1,2,2,0,11145
0,1,2,2,0,11146
0,1,1,1,0,11147
0,1,1,1,0,11148
3,0,1,1,0,11149
0,1,1,1,0,11150
0,0,1,1,0,11151
4,0,2,2,1,11152
4,0,0,0,1,11153
4,0,2,3,1,11154
3,0,1,1,1,11155
0,1,1,1,0,11156
0,1,2,2,0,11157
4,0,1,1,1,11158
1,1,3,2,0,11159
2,1,1,1,0,11160
4,0,1,1,1,11161
0,1,2,2,0,11162
2,1,2,2,0,11163
2,1,1,1,0,11164
0,1,1,1,0,11165
2,1,2,2,0,11166
0,1,1,1,0,11167
3,0,2,2,0,11168
0,1,2,2,0,11169
4,0,0,0,1,11170
1,0,3,3,0,11171
0,1,2,2,0,11172
0,1,0,0,0,11173
0,1,0,0,0,11174
0,1,1,1,0,11175
1,1,1,1,0,11176
1,1,0,1,0,11177
1,1,1,1,0,11178
1,1,2,1,0,11179
2,1,2,2,0,11180
3,1,1,1,0,11181
0,1,1,1,0,11182
0,1,2,2,0,11183
0,1,1,1,0,11184
0,1,1,1,0,11185
4,0,1,1,0,11186
4,0,1,1,1,11187
4,0,1,1,1,11188
2,1,2,2,0,11189
3,1,2,2,0,11190
3,0,2,2,0,11191
4,0,1,1,1,11192
3,0,1,1,0,11193
4,0,1,1,1,11194
0,1,1,1,0,11195
1,1,2,2,0,11196
3,1,0,1,0,11197
0,1,1,1,0,11198
0,1,1,1,0,11199
0,1,1,1,0,11200
0,1,1,1,0,11201
0,1,1,1,0,11202
0,1,1,1,0,11203
3,1,1,1,0,11204
2,1,0,0,0,11205
0,1,2,2,0,11206
1,1,1,0,0,11207
2,1,1,0,0,11208
0,1,0,0,0,11209
2,1,1,1,0,11210
1,1,2,2,0,11211
1,1,1,2,0,11212
1,1,1,1,0,11213
0,1,1,1,0,11214
0,1,1,1,0,11215
2,1,0,0,0,11216
2,1,2,2,0,11217
3,1,0,0,0,11218
2,0,1,1,0,11219
3,0,0,0,0,11220
0,1,1,1,0,11221
3,0,2,2,0,11222
1,1,2,2,0,11223
3,1,1,1,1,11224
0,1,1,1,0,11225
0,1,1,1,0,11226
1,1,3,2,0,11227
3,0,2,1,0,11228
0,1,1,1,0,11229
2,1,0,0,0,11230
0,1,1,1,0,11231
1,1,1,1,0,11232
1,1,0,0,0,11233
0,1,1,0,0,11234
0,1,1,1,0,11235
0,1,2,0,0,11236
0,1,1,0,0,11237
0,1,1,0,0,11238
1,1,2,2,0,11239
0,1,1,1,0,11240
0,1,0,0,0,11241
0,1,1,0,0,11242
0,1,1,1,0,11243
4,1,0,0,1,11244
0,1,1,1,0,11245
0,1,1,1,0,11246
0,1,1,1,0,11247
2,1,0,0,0,11248
0,1,1,1,0,11249
0,1,1,1,0,11250
0,1,1,1,0,11251
2,1,2,2,0,11252
1,1,2,1,0,11253
2,1,0,0,1,11254
0,1,1,1,0,11255
3,1,1,1,0,11256
1,1,1,2,0,11257
1,1,1,1,0,11258
0,1,1,1,0,11259
2,0,1,2,0,11260
3,0,1,2,0,11261
1,1,1,1,0,11262
1,1,1,1,0,11263
0,1,1,1,0,11264
0,1,1,1,0,11265
1,1,1,1,0,11266
2,0,2,2,0,11267
2,1,2,2,0,11268
0,1,1,1,0,11269
3,1,2,2,0,11270
2,1,1,1,0,11271
1,1,2,2,0,11272
1,1,1,1,0,11273
1,0,2,2,0,11274
3,0,2,2,1,11275
3,0,2,2,0,11276
0,1,2,2,0,11277
3,1,3,3,0,11278
3,1,1,0,0,11279
1,1,1,2,0,11280
0,1,1,1,0,11281
0,1,1,1,0,11282
0,1,1,1,0,11283
0,1,2,1,0,11284
0,1,2,1,0,11285
0,1,0,0,0,11286
0,1,0,0,0,11287
0,1,2,2,0,11288
0,1,2,2,0,11289
0,1,1,1,0,11290
0,1,1,1,0,11291
0,1,1,1,0,11292
1,1,0,0,0,11293
2,1,1,1,0,11294
0,1,0,2,0,11295
0,1,1,2,0,11296
0,1,0,0,0,11297
0,1,1,1,0,11298
0,1,0,0,0,11299
2,1,0,0,0,11300
2,1,2,1,0,11301
0,1,1,1,0,11302
1,1,0,0,0,11303
1,1,1,1,0,11304
1,1,1,1,0,11305
1,1,0,0,0,11306
0,1,1,0,0,11307
0,1,0,0,0,11308
1,1,0,0,0,11309
4,0,2,2,1,11310
4,0,0,0,0,11311
3,0,2,1,0,11312
3,0,1,2,0,11313
4,0,1,1,1,11314
1,0,2,1,0,11315
1,1,1,0,0,11316
1,1,2,1,0,11317
0,1,1,0,0,11318
0,1,1,1,0,11319
4,0,1,1,1,11320
0,1,1,1,0,11321
0,1,1,1,0,11322
0,1,2,1,0,11323
1,1,2,2,0,11324
2,0,1,2,1,11325
1,0,2,2,0,11326
2,1,2,2,0,11327
3,1,1,1,1,11328
